name,principal component 0,principal component 1,principal component 2,principal component 3,principal component 4,principal component 5,principal component 6,principal component 7,Class
grieta27.jpg,-2.321245261292908,0.09201583785599851,0.14888405073774547,-0.05215771764741955,0.06310439521566098,-0.056549869839072064,-0.07425135925212477,-0.01509076744610197,G-Transverse
grieta28.jpg,-2.3176027577010014,0.07264890907540239,0.22568682485711875,0.01679536860774821,-0.06411658310892662,0.001260924151457584,-0.10947796432453845,0.007911719360825143,G-Transverse
grieta29.jpg,-2.3212582117621836,0.17495356239214832,0.04672903563331118,-0.013201081322021612,0.004434454820957621,-0.04502833228649796,-0.07745416328892074,-0.01100645759724203,G-Transverse
grieta30.jpg,-2.31941675928386,0.22824994442779034,0.015550088821814844,-0.05889157642057406,0.011284282719683396,-0.018982962484333524,-0.05045450463294947,-0.011098413578154817,G-Transverse
grieta31.jpg,-2.3159866359701953,0.17808895459018734,0.10625792844489135,-0.04887019320185925,-0.01597869972209251,0.006819854363657571,-0.051399092465926846,0.027878043506093214,G-Transverse
grieta32.jpg,-2.3229326397482764,0.1980703952313264,0.056473909208542936,-0.05825507602012084,-0.0037937494682727525,0.002535453984343036,-0.06155027089025571,0.035810180839034034,G-Transverse
grieta33.jpg,-1.5998681825363468,-0.22341023655307746,-0.21731604283117245,-0.2339823431176656,0.045749271599813866,0.3182115926118264,0.038638913834430126,0.15199071172064563,G-Transverse
grieta34.jpg,-1.6461105654732358,-0.1597838064100058,-0.19575394635576474,0.017511513235642852,0.014629993681509216,0.17274887114993465,0.011339275875940297,0.09355286780571298,G-Transverse
grieta35.jpg,-1.6128925086620016,-0.1522569794262609,-0.17629283263627896,0.09877333967295103,0.04814523820637236,0.05562275977126837,-0.03978613012815761,0.0033717313159695875,G-Transverse
grieta36.jpg,-1.6049947567271414,-0.20857122772046105,-0.0083108525898511,0.23985032616473012,0.11464583765760786,-0.09996983893505476,-0.0820444883982063,0.003446221614558677,G-Transverse
grieta37.jpg,-1.592501133591117,-0.2194182270689537,0.09784288165668055,0.24945268867972026,0.19529431044236065,-0.21170903666177496,-0.09510527127850749,-0.04209020479642131,G-Transverse
grieta38.jpg,-1.5793293984429702,-0.21584214485794706,0.031336209261873214,0.17697279370024882,0.22037100503279525,-0.24208380407644242,-0.08380305568675864,-0.05466023983039448,G-Transverse
grieta39.jpg,-1.596489868918911,-0.27260005393742964,0.04357354943958811,0.15751248011641275,0.25495185958652866,-0.25569535565121565,-0.05176826768615888,-0.0726688865987146,G-Transverse
grieta40.jpg,-1.5836100326439135,-0.3087430566455654,0.18264767325160114,0.1700694334618589,0.17659373221997707,-0.19647835318770313,-0.11205625061211572,-0.025869583310265842,G-Transverse
grieta41.jpg,-1.5659928409170811,-0.3124373743821976,0.20795849432596145,0.14742218838622756,0.12079298555104571,-0.159338804597209,-0.16110138797085993,-0.010741241511000752,G-Transverse
grieta42.jpg,-1.5746957239831847,-0.16550267465972082,0.19023255741340023,0.07265390636262724,0.1264755341933893,-0.05850270490790398,-0.19999611744641116,-0.032609387442496016,G-Transverse
grieta43.jpg,-1.6112358080398739,-0.12690187743120848,0.16255826189715636,-0.05788084971973675,0.20034310545252246,0.006999984184202463,-0.07889312577795289,0.01208007343302511,G-Transverse
grieta44.jpg,-1.525531482157634,-0.013099272754657063,0.11921122621812817,-0.2945727284314968,0.26862587516744946,0.11995287399715014,-0.12886570130965636,0.026948049617427305,G-Transverse
grieta45.jpg,-1.6387222728630941,0.07459449271482954,0.14254613115738016,-0.3438931934609717,0.3214622982403419,0.11652617311200913,-0.11990547737259566,0.02067194139157289,G-Transverse
grieta46.jpg,-1.6042862692562145,0.1700069950709466,0.152681228188263,-0.1628799658139617,0.2745547859465194,-0.07046381157561016,-0.06309033086249005,0.013732484025582567,G-Transverse
grieta47.jpg,-1.5649073495698784,0.1976108381543049,0.1547312811080511,0.14887345293872015,0.23743407746743422,-0.3296692123213889,-0.06800534702701223,-0.061636421883742805,G-Transverse
grieta48.jpg,-1.5881963719185934,0.24582337245212635,0.05243893210367966,0.2362900411584014,0.23198065139001908,-0.37904137055526566,-0.11519339561450852,-0.06934557029871719,G-Transverse
grieta49.jpg,-1.599163045630208,0.2035917391302447,0.12725964369337117,0.27419906753168943,0.23203593960917646,-0.42873926135628443,-0.06764261198166575,-0.05508285817261112,G-Transverse
grieta50.jpg,-1.5911002809309438,0.2608762722733763,0.050699298672433904,0.2188662206111726,0.2785395327543187,-0.3601533248306388,-0.003442671762334292,-0.013502903351359018,G-Transverse
grieta51.jpg,-1.6018402485310719,0.3720491899074804,0.0056571608784187575,0.08216890187337132,0.2500851555258555,-0.2061796188429201,0.00667365553291818,0.0055175157078910485,G-Transverse
grieta52.jpg,-1.6045950994286586,0.37333253650343173,0.09594039049535374,0.07308447089239162,0.07458171628696665,-0.013184361693089895,-0.02835889570452819,0.0701859449363541,G-Transverse
grieta53.jpg,-1.6364649642628775,0.3695851741547948,0.08227892220145437,0.08334242501386747,-0.07912291030489901,0.08866711129752688,-0.07933354444587115,0.09088798575832989,G-Transverse
grieta54.jpg,-1.6068843809214752,0.38580908898384847,0.024435003074426486,0.11457595483553694,-0.10968560604357104,0.13748353362498783,-0.08670041275050507,0.1012696053677998,G-Transverse
grieta55.jpg,-1.6246283526899887,0.44442111295164927,-0.04703754817352616,0.10212565369918335,-0.13018865561671525,0.1428130389047106,-0.03985113092917719,0.07647268027251879,G-Transverse
grieta56.jpg,-1.599587484795334,0.3692340861597827,0.002574680186752355,0.07537375541311582,-0.18860976016950493,0.20726610337404966,-0.06357186484037115,0.12995594024991436,G-Transverse
grieta57.jpg,-1.628748667180395,0.30449635799604097,-0.04565152222939978,0.03584149263997589,-0.13869050845427325,0.18588032021774564,-0.054452700255687304,0.13437101560783724,G-Transverse
grieta58.jpg,-1.5944267323332932,0.19093622650799552,-0.12909529060697406,0.12226743448634424,-0.14998523112492348,0.13600160327655053,-0.06842124123730702,0.08358127058479221,G-Transverse
grieta59.jpg,-1.5997787399711414,0.1027767603925524,-0.15542124986937375,0.2440963480707745,-0.12825498740083055,0.04330606746279952,0.0015490510613958956,0.08059659140032524,G-Transverse
grieta60.jpg,-1.605940509693383,-0.06837673345272206,-0.26595883879186083,0.31677702426434134,-0.13969914529419156,0.022845026838164056,-0.022608010979261756,0.0711241267844343,G-Transverse
grieta61.jpg,-1.6330431066418791,-0.19888637159862094,-0.2943254705467419,0.2858307023854589,-0.11694358970492892,0.008394081016936896,-0.05011500526942634,0.057924707831262245,G-Transverse
grieta62.jpg,-1.5693619564656054,-0.2843613984168565,-0.31498932474375757,0.2275244046525944,-0.055632873751087254,0.10601156928495484,0.050109164774171905,0.08499424869815561,G-Transverse
grieta63.jpg,-1.5232538028011755,-0.2868769860150241,-0.38212145436695255,-0.05590308752082604,0.10899784408559109,0.2368468944774144,0.11135783080998966,0.139408329846323,G-Transverse
grieta64.jpg,-1.3851836100997759,-0.3360451763940347,-0.3293683050631865,-0.3129874948357319,0.18303766584992984,0.3487188795673099,0.03758941943809613,0.15649059028739387,G-Transverse
grieta65.jpg,-2.3239237504960606,0.14282907583706514,-0.0683045608483863,0.041489092342053155,-0.11986874231746825,0.08022678947230498,0.020902272138671102,0.0738943529089069,G-Transverse
grieta66.jpg,-2.297647856283912,0.14494827407309985,-0.08598619234090026,0.021348337842720562,-0.159214406278582,0.11475157558535728,-0.02670169572514257,0.06683748731616199,G-Transverse
grieta67.jpg,-2.315777310657353,0.10928721257821103,-0.10187283917269088,0.04510660724980032,-0.12857670568130275,0.09293143440193237,-0.011197271056774127,0.05267122681522544,G-Transverse
grieta68.jpg,-2.296821337850023,0.07417880305204219,-0.04690822024460663,0.059170085092406885,-0.13164648482821817,0.05529611298024058,0.0008656894590416694,0.04007036661818591,G-Transverse
grieta69.jpg,-2.3162335742733515,-0.009268485677684072,-0.08663877395855019,-0.01870070898875039,-0.05146982673841458,0.06405640644061533,0.0047110172316531425,0.0470753537303744,G-Transverse
grieta70.jpg,-2.2797332622934463,-0.08275553662894396,-0.07725868499880532,0.05546796703721939,-0.09846298959970665,0.005548771519945973,-0.04779610830298121,-0.0024768431684676568,G-Transverse
grieta71.jpg,-2.3160266511914966,-0.11890560541908594,-0.08983292429793835,0.04663797939242951,-0.07144497687077736,0.011161517602013313,0.0077975558312133745,0.01815554059109873,G-Transverse
grieta72.jpg,-2.300197465638354,-0.18654545512235388,-0.09547351226754447,0.11485603188151221,-0.06441116445662519,-0.048833782071895544,-0.006227094892057439,0.0030038481700419613,G-Transverse
grieta73.jpg,-2.322390982954858,-0.20889054307365726,-0.042413711700308325,0.0869248883982115,-0.07269952491901076,-0.036967504952417934,-0.07474609332792231,-0.006557931366220989,G-Transverse
grieta74.jpg,-2.296417854971854,-0.23941659358329817,-0.08287836328752679,0.08987705653426092,-0.0904543601951899,0.028136588143891243,-0.01814414533765681,0.013532021078769085,G-Transverse
grieta75.jpg,-2.3120613469723232,-0.20545579300120884,0.00836355861896435,-0.03509773161202954,0.01776873945010362,0.01598583730896111,-0.0036150561261656766,0.03926326147800354,G-Transverse
grieta76.jpg,-2.2893407417994607,-0.14870026758418206,-0.09763080592336759,-0.20674182409299524,0.06979947680718433,0.11787907783357367,-0.02974236037095728,0.04654886954408045,G-Transverse
grieta77.jpg,-2.2904126503179776,-0.1949995852351156,-0.04187130835516135,-0.24160301521176453,0.1607766898829545,0.04543569875623947,0.031222813215445885,0.02346413837676536,G-Transverse
grieta78.jpg,-2.279710185524923,-0.08800238184446603,-0.05146548573949553,-0.17789752394373437,0.12235546553856123,-0.011489237392892503,0.04777520987322643,0.02669605183864867,G-Transverse
grieta79.jpg,-2.3194715822335907,-0.10844033425497758,-0.012925322263998324,-0.053984823449304706,0.14593350809379432,-0.13954143174089662,-0.03955561991575193,-0.04317241483716388,G-Transverse
grieta80.jpg,-2.3269354231830675,-0.05738208830448733,0.045247298806796364,0.08639334856954375,0.049530680397817675,-0.1783661818025655,-0.06596237276665157,-0.062395395954972885,G-Transverse
grieta81.jpg,-2.3306197022708557,-0.03260506245107278,0.11561095764837807,0.14402288176985883,0.10218458028204563,-0.2640125381939367,-0.04622035437739641,-0.060782921978326875,G-Transverse
grieta82.jpg,-2.3146203403440375,0.06491953060749255,0.07180839769182637,0.024008520915143234,0.13429929774877,-0.21625687956938244,-0.05639060925770842,-0.05257986470771939,G-Transverse
grieta83.jpg,-2.317706605866548,0.057845040891460905,0.11711932629434563,0.029257756756945245,0.13919855922753643,-0.2164690411898385,-0.055670546963981035,-0.058575616378834384,G-Transverse
grieta84.jpg,-2.2970576899752824,0.10533021890463902,0.13736989049835435,-0.09119758626946371,0.1581527987333317,-0.14010474419455174,-0.017012793519342376,-0.029514326618433583,G-Transverse
grieta85.jpg,-2.316810171821711,0.05406042026871037,0.21790553889452743,-0.0031618834337794545,0.0061560999053361905,-0.05906995100195319,-0.09454175444368546,-0.01010405311285165,G-Transverse
grieta86.jpg,-2.283357045255909,0.15339448232390043,0.06973508302197119,-0.05552453473150581,0.06218551606439892,-0.09283798188112978,-0.08728429935194956,-0.036626270835695994,G-Transverse
grieta87.jpg,-2.314593502266919,0.11216655572215108,0.17831768264957168,0.0015777539350062353,-0.0748831652252629,-0.0046722651245650485,-0.08441732426635447,-0.0061364619685591055,G-Transverse
grieta88.jpg,-2.2976983548171175,0.1656476829325532,0.08692227880393229,-0.020724326081996244,-0.026758333693932945,-0.025220583362407362,-0.05000765126207885,0.010171165722228991,G-Transverse
grieta89.jpg,-2.3182299701379203,0.22463370055647938,0.012439757575805241,-0.10247609261845683,0.004920706352612759,-0.011192201190333246,-0.05970373512866636,0.0018833138533988973,G-Transverse
grieta90.jpg,-2.2926863398823265,0.2047031421625198,0.12155668403418161,-0.04339271308023423,-0.04581492319486831,-0.01312063776424513,-0.04792846778413282,0.005945083640793673,G-Transverse
grieta91.jpg,-2.309405420846405,0.20079787935455365,0.046752772956872815,-0.02723007755112112,-0.005652472765693962,-0.034045785721153826,-0.0037011932250778368,0.04743872610718359,G-Transverse
grieta92.jpg,-2.300451555719733,0.1841729420031181,-0.06668864774165208,0.03681405054513261,-0.033670631046909254,-0.07283851350938103,-0.04573209083216617,0.009752687151384281,G-Transverse
grieta93.jpg,-2.31602628615704,0.13865906796708366,-0.0664331449027991,0.08506169371732215,-0.010663285095826286,-0.12032390759763685,0.02609265214278214,0.003432660037933405,G-Transverse
grieta94.jpg,-2.283660720207466,0.09227752137324041,-0.15713412254031067,0.048075252088630636,0.022965028468906114,-0.094484559255584,0.07656858851922986,0.03042913076346373,G-Transverse
grieta95.jpg,-2.1492514016521684,0.15073251954305866,-0.20557529974728828,0.020814065211263447,-0.01881875840555654,-0.10556956300763691,0.034051673993356506,0.021743272101802633,G-Transverse
grieta96.jpg,-2.1422556788821194,0.1638713196189178,-0.09577402231950301,-0.008645506792609862,-0.09904381783700458,0.0420103004302197,0.01892627207422609,0.05724598727607221,G-Transverse
grieta97.jpg,-2.318781742065457,0.15158080198406482,-0.0871393670626388,2.9154896860325974e-05,-0.12505488100530363,0.13032224363205294,-0.05769753825149868,0.09372252866606758,G-Transverse
grieta98.jpg,-2.3047939257036556,0.15722992973258376,-0.033864288100196205,0.06581689440361646,-0.21808059119634807,0.16083167297692713,-0.024360109417216485,0.08768701299284919,G-Transverse
grieta99.jpg,-2.3036627030871055,0.10357266895621267,-0.09409660565157038,0.0666481882562913,-0.14054946479527475,0.05863133821323504,0.005052453463064371,0.06453026822834214,G-Transverse
grieta100.jpg,-2.315078297035803,0.0475520973708915,-0.1820989331787654,0.014805831095997512,-0.011632444066212203,0.02154145907440835,-0.024071067626917898,0.043015216847995655,G-Transverse
grieta101.jpg,-2.3079054173377096,0.03306653252369482,-0.044013202486577044,0.041577121672307135,-0.1121377443092732,0.051331287938583846,-0.008868727214045233,0.03707568697621853,G-Transverse
grieta102.jpg,-2.3251189472578657,-0.03455906534248338,0.031963260003061315,-0.029045652566529325,-0.07314209088882911,0.09274316252904123,-0.006435597206245992,0.09018660093755902,G-Transverse
grieta103.jpg,-2.312318145607838,-0.15079106429562242,-0.10890892905580472,0.029263871550282712,-0.04108733389552782,-0.02303427077711356,-0.06469314224484289,0.012840480280276732,G-Transverse
grieta104.jpg,-2.315652968857807,-0.1592244448941598,-0.17319888585741489,0.10317928893095417,-0.05005589627626421,-0.05520995962965974,-0.012723378552155742,-0.02305909374576638,G-Transverse
grieta105.jpg,-2.3167231920043503,-0.16400653493058334,-0.09800320854464095,0.12916852101889092,-0.04237664733555221,-0.0404575167785273,0.015192496909435929,0.03549095312132602,G-Transverse
grieta106.jpg,-2.3078631829720884,-0.2319117103095435,0.0423766419852989,0.05687169389458562,-0.057961956533942816,-0.013406001785653448,-0.12686585956646168,0.03533006889235669,G-Transverse
grieta107.jpg,-2.3186537445510016,-0.2283937906088888,-0.03975834231169904,0.038532151629241916,-0.0988736372791413,0.07114341601952123,-0.09154336839032293,0.02763473889168219,G-Transverse
grieta108.jpg,-2.2890203982231667,-0.18054567221935985,-0.08876499729379447,-0.10921265745445076,0.1070548557745498,0.03633477289228663,0.08441677810035658,0.04809863659860244,G-Transverse
grieta109.jpg,-2.265102319126687,-0.04968678720029476,-0.1325679857164523,-0.38093383307799955,0.22153950651136456,0.10408593034288781,0.03798464151888841,0.06930962581997224,G-Transverse
grieta110.jpg,-2.2504811972657435,-0.1864304072993909,-0.03213990027914442,-0.37084017683598464,0.23036157530261778,0.05872384854079593,-0.04873916196593675,0.02164279099379921,G-Transverse
grieta111.jpg,-2.3932863853499264,-0.08058951055616083,0.007237286576712786,-0.013397900032313689,0.038779942675242665,-0.07606663259461557,-0.0013039646034173056,-0.006038583191057888,G-Transverse
grieta112.jpg,-2.248552340444514,-0.04706828450167653,0.028817609354286382,0.219747372271536,0.11099859168904415,-0.3252451488726476,-0.034368556707495626,-0.07876314001347083,G-Transverse
grieta113.jpg,-2.30073774015373,-0.00210313859291024,0.023142424193258182,0.13352923636832267,0.08304866439062508,-0.2393585439146024,-0.1277870461135364,-0.07020751075325453,G-Transverse
grieta114.jpg,-2.295395277948852,-0.024534887374316205,0.2125491630089026,0.09889010548375839,0.10720534462782395,-0.23925934730830511,-0.07647051453743957,-0.04578899722175071,G-Transverse
grieta115.jpg,-2.3208980287401237,0.09273335101797936,0.1385987063496071,-0.05438652843189837,0.16808421527494377,-0.16816646421288298,0.003230696844797385,0.0033780433310205563,G-Transverse
grieta116.jpg,-2.3095514376127766,0.1541223093712594,-0.012874162499319913,-0.0309842694427626,0.18021509342535508,-0.16656276406041062,-0.05175644986221244,-0.021041141984911676,G-Transverse
grieta117.jpg,-2.298603138173994,0.10249741090313343,0.10746496426896947,-0.10145873201544572,0.1386595703508381,-0.10695997733215283,-0.04521031027942845,-0.017759737100642912,G-Transverse
grieta118.jpg,-2.3227216133789437,-0.012857298065961998,0.3285789780833164,0.01256276122966891,-0.10048355744836392,0.03697603472826994,-0.12874647532279326,0.05224196098895782,G-Transverse
grieta119.jpg,-2.3181422990152987,0.13583239401151487,0.06095618093884499,0.01984342745463101,-0.022678685142768582,-0.06685114693876883,-0.1179774279417048,-0.0011794895870329229,G-Transverse
grieta120.jpg,-2.313360866303976,0.2572805909132573,-0.053436284323304745,-0.034784808873674314,0.01932673025352629,-0.06509035831434563,-0.027845167804125444,-0.032618884279662815,G-Transverse
grieta121.jpg,-2.3107540338653667,0.1638424637579742,0.08174340970669584,-0.03587537050079313,-0.025790025948298212,0.009183092164948288,-0.02801258894486255,0.04256488190605825,G-Transverse
grieta122.jpg,-2.3028178609716083,0.1807924111230288,0.06964605144129618,-0.13085042644368772,-0.016269564514887768,0.051200119970250785,-0.09843563171121812,0.06912239544566345,G-Transverse
grieta123.jpg,-2.3171249540163465,0.2184218718707714,0.07083291876832125,-0.050789016748065866,-0.035474879628630974,-0.01660492361011428,-0.08194615603737403,0.02437200106306496,G-Transverse
grieta124.jpg,-2.3108507231766544,0.19810889132183773,0.015457030006550783,0.07758850929670891,0.005406240164122604,-0.09779706399132403,0.02289070482400079,0.04590298483135869,G-Transverse
grieta125.jpg,-2.313777503662493,0.1347143780869273,-0.18849122870116505,0.08859863494196965,-0.02347806432333634,-0.08841199721214628,0.00045949503512359384,0.03293393365617545,G-Transverse
grieta126.jpg,-2.3343519685433907,0.07535707702806185,-0.1669613260703548,0.06823256639209228,-0.006134567934723307,-0.0922308304677572,-0.019181067043369193,0.010949469759645053,G-Transverse
grieta127.jpg,-2.3168939968200406,0.04354058295255065,-0.10490949439563359,0.0250358197460452,0.042391782469425675,-0.07768598146744388,0.08532059834346961,0.036732764189008,G-Transverse
grieta128.jpg,-2.315778508385782,0.09372113432847769,-0.12594241481603585,0.003557200427898383,0.014755722416217828,-0.012524870756599952,0.06155804574825836,0.06780125783849943,G-Transverse
grieta129.jpg,-2.223591961830466,0.11420413890681051,-0.09688108159744006,0.10759549246542995,-0.2003066491518555,0.14021398948389358,-0.012516962147352312,0.064706258703386,G-Transverse
grieta130.jpg,-2.2111476616133783,0.039383232461926564,-0.1912665272186986,0.044611736990377425,-0.05514035181263415,0.06959474740178637,-0.03314960607521299,0.034891863099598144,G-Transverse
grieta131.jpg,-2.2080532839772946,-0.011507532735244092,-0.1302835889201756,0.08252185881190179,-0.1145341113603588,0.07588282733002408,-0.039774485916659434,0.023393292307942383,G-Transverse
grieta132.jpg,-2.2233311684116233,-0.07061541395801103,0.02145777335214739,0.019437900505604486,-0.10686959318633067,0.12760921542730932,-0.010747958249104354,0.05871426508563645,G-Transverse
grieta133.jpg,-2.205188861317845,-0.2175727765113765,-0.12014821518691852,0.045042616506685916,-0.05026387900990064,0.04230684129350851,-0.07294527594008367,0.011298702211129687,G-Transverse
grieta134.jpg,-2.207284581125719,-0.2549480962624209,-0.19455630004750857,0.10310634644021296,-0.04605334746328008,-0.039312160545827125,-0.05983342330838605,-0.04034232154215606,G-Transverse
grieta135.jpg,-2.204049783561727,-0.25003497324021284,-0.13401576966641993,0.1529494411975361,-0.04204328061064898,-0.008955955220982094,-0.001515012233609336,0.007251186207345761,G-Transverse
grieta136.jpg,-2.2171389684537584,-0.2998615569388749,-0.0018012106952521837,0.0711154873057282,-0.011158410827771316,-0.013612712667833387,-0.0847032416601341,0.020391566349949614,G-Transverse
grieta137.jpg,-2.226191179557551,-0.28870660649746355,-0.019130103111381185,0.03515895498147409,-0.07813276188920432,0.08625872017926278,-0.14602884024813914,0.0013307033801813644,G-Transverse
grieta138.jpg,-2.194347523546175,-0.2866707586002438,-0.08654416671400926,-0.09971443324330817,0.11795743794025433,0.04796373712296339,0.036510764155696665,0.02373145509114847,G-Transverse
grieta139.jpg,-2.2010173065143723,-0.12012146915291519,-0.09882434187311069,-0.30276832118580943,0.22743275540816904,0.07556903161841903,0.019506792033263706,0.04938245580306383,G-Transverse
grieta140.jpg,-2.202784024656487,-0.1662125519693346,-0.040898065962718486,-0.3698504674971569,0.27670596982872026,0.044217763173148766,-0.05562416600606341,-0.014866073787865584,G-Transverse
grieta141.jpg,-2.2085947263732515,-0.16559834587398953,0.02426444420917276,-0.0906824067184771,0.121698915665295,-0.10013682318763899,-0.027313318554033003,-0.020677760223379693,G-Transverse
grieta142.jpg,-2.19147206386959,-0.05875569738558241,0.08685868674472381,0.210027765469598,0.1515278100026467,-0.32028731303879304,-0.03796414705020875,-0.09519144500623306,G-Transverse
grieta143.jpg,-2.2024690033805796,-0.00790568374393392,0.06083252220769693,0.18082397020414948,0.14833876281950353,-0.3005433482620234,-0.1512883201706718,-0.10703977676957206,G-Transverse
grieta144.jpg,-2.2210131856374704,0.010250573068180287,0.17693292464210642,0.12851823144696983,0.13406507750890118,-0.2766475558675918,-0.1376666079025694,-0.10049684254124767,G-Transverse
grieta145.jpg,-2.21803014117748,0.07774217880968606,0.2622076566320583,-0.005387722575895658,0.20392527332931845,-0.21443518155261787,-0.03408475731536448,-0.04894115130899919,G-Transverse
grieta146.jpg,-2.2057158907187495,0.19519476312209946,0.06121133656397253,-0.024293323457247287,0.2089070574371357,-0.19906448473773045,-0.08133100981870554,-0.05858543604677796,G-Transverse
grieta147.jpg,-2.211395669184903,0.1651018112059099,0.126430590817749,-0.09242356043163966,0.17822013165252093,-0.14170971576336172,-0.0896799467323169,-0.047507587044010265,G-Transverse
grieta148.jpg,-2.2258571542501553,0.06695799430837697,0.3496383158121667,-0.026283760509767932,-0.040890073994452436,0.02628802240834935,-0.12742465316571186,0.010322275865258796,G-Transverse
grieta149.jpg,-2.211746025664915,0.14472886481534944,0.19452954856900262,0.04710077335657102,-0.0614397039959005,-0.028378555097621678,-0.17104431506850226,-0.006669518711962231,G-Transverse
grieta150.jpg,-2.209693075959534,0.3234906724484478,-0.042248033378978485,-0.033447140120208455,0.0536432054040711,-0.07907989965712457,-0.0742487724293405,-0.05292055007800106,G-Transverse
